q,chi1_z,chi2_z,PN_order,Padé,Taylor,Taylor_minus_Pade,Pade_better
0.4,0.2105263157894736,-0.5473684210526316,2PN,1.5659558518823418,1.2443236886660205,-0.32163216321632127,False
0.4,0.2105263157894736,-0.4631578947368421,0PN,2.27599062603686,2.216784705444801,-0.05920592059205898,False
0.4,0.2105263157894736,-0.4631578947368421,1PN,0.675030530027259,1.379100937067963,0.704070407040704,True
0.4,0.2105263157894736,-0.4631578947368421,2PN,1.3694999769719534,1.1766806950437605,-0.19281928192819286,False
0.4,0.2105263157894736,-0.3789473684210527,0PN,1.9292805241294315,2.032490845161534,0.1032103210321027,True
0.4,0.2105263157894736,-0.3789473684210527,1PN,0.5043380298800062,1.2860161976967874,0.7816781678167812,True
0.4,0.2105263157894736,-0.3789473684210527,2PN,1.192406836760694,1.1187994760246205,-0.07360736073607343,False
0.4,0.2105263157894736,-0.2947368421052632,0PN,1.6219174755189565,1.8795432380952133,0.2576257625762568,True
0.4,0.2105263157894736,-0.2947368421052632,1PN,0.3609913829096953,1.2058758713585398,0.8448844884488445,True
0.4,0.2105263157894736,-0.2947368421052632,2PN,1.028258109582362,1.0706623500064048,0.04240424042404278,True
0.4,0.2105263157894736,-0.2105263157894737,0PN,1.3490472827232356,1.7498873667316364,0.40084008400840077,True
0.4,0.2105263157894736,-0.2105263157894737,1PN,0.2417365516501286,1.1378261606110245,0.8960896089608958,True
0.4,0.2105263157894736,-0.2105263157894737,2PN,0.8705994379387567,1.0298153595309163,0.15921592159215958,True
0.4,0.2105263157894736,-0.1263157894736842,0PN,1.1057888347728402,1.640242280117374,0.5344534453445338,True
0.4,0.2105263157894736,-0.1263157894736842,1PN,0.1416924251318758,1.0793861945088137,0.9376937693769378,True
0.4,0.2105263157894736,-0.1263157894736842,2PN,0.7193501909084534,0.996977953684731,0.27762776277627754,True
0.4,0.2105263157894736,-0.0421052631578947,0PN,0.8896848550305267,1.5473506216071846,0.6576657665766579,True
0.4,0.2105263157894736,-0.0421052631578947,1PN,0.0576016467096951,1.029698856430667,0.9720972097209719,True
0.4,0.2105263157894736,-0.0421052631578947,2PN,0.5720530918542095,0.969692855830607,0.39763976397639755,True
0.4,0.2105263157894736,0.0421052631578946,0PN,0.6957836509999606,1.4678608587207331,0.7720772077207725,True
0.4,0.2105263157894736,0.0421052631578946,1PN,0.0138873160967487,0.9878128539202532,0.9739255378235046,True
0.4,0.2105263157894736,0.0421052631578946,2PN,0.4277568483196927,0.9486089335282136,0.520852085208521,True
0.4,0.2105263157894736,0.1263157894736841,0PN,0.5217272601987322,1.4002151089836108,0.8784878487848786,True
0.4,0.2105263157894736,0.1263157894736841,1PN,0.0735322657538626,0.952970384511164,0.8794381187573014,True
0.4,0.2105263157894736,0.1263157894736841,2PN,0.2857036578384964,0.9329683843111436,0.6472647264726472,True
0.4,0.2105263157894736,0.2105263157894736,0PN,0.3649446275965093,1.3434424773814886,0.9784978497849792,True
0.4,0.2105263157894736,0.2105263157894736,1PN,0.1247043372999803,0.9242005531890688,0.7994962158890885,True
0.4,0.2105263157894736,0.2105263157894736,2PN,0.1449226253962896,0.9218003131650664,0.7768776877687767,True
0.4,0.2105263157894736,0.2947368421052632,0PN,0.2229461643624222,1.2942532950754937,1.0713071307130715,True
0.4,0.2105263157894736,0.2947368421052632,1PN,0.1690930395579699,0.9006139311391004,0.7315208915811304,True
0.4,0.2105263157894736,0.2947368421052632,2PN,0.0053244021862046,0.9150153712831144,0.9096909690969098,True
0.4,0.2105263157894736,0.3789473684210525,0PN,0.0940245279831204,1.2541405395842808,1.1601160116011604,True
0.4,0.2105263157894736,0.3789473684210525,1PN,0.2076056350331807,0.8829034158719091,0.6752977808387284,True
0.4,0.2105263157894736,0.3789473684210525,2PN,0.1339982742971077,0.9125063761679392,0.7785081018708315,True
0.4,0.2105263157894736,0.463157894736842,0PN,0.0243377797792785,1.2197866326619655,1.195448852882687,True
0.4,0.2105263157894736,0.463157894736842,1PN,0.2435597019714981,0.8685515091496141,0.624991807178116,True
0.4,0.2105263157894736,0.463157894736842,2PN,0.2739627422755282,0.9133559895976592,0.639393247322131,True
0.4,0.2105263157894736,0.5473684210526315,0PN,0.1288405045069156,1.1968920687504108,1.0680515642434951,True
0.4,0.2105263157894736,0.5473684210526315,1PN,0.2760552259790625,0.8640587854220776,0.5880035594430151,True
0.4,0.2105263157894736,0.5473684210526315,2PN,0.3936669871551803,0.9224646260061364,0.5287976388509561,True
0.4,0.2105263157894736,0.631578947368421,0PN,0.2314994351004187,1.173441058948986,0.9419416238485674,True
0.4,0.2105263157894736,0.631578947368421,1PN,0.3235086360205108,0.85740945578867,0.5339008197681592,True
0.4,0.2105263157894736,0.631578947368421,2PN,0.5075270378606951,0.9294166565087418,0.42188961864804675,True
0.4,0.2105263157894736,0.7157894736842105,0PN,0.3287545793138795,1.1553938355276046,0.826639256213725,True
0.4,0.2105263157894736,0.7157894736842105,1PN,,0.8537636725113025,,False
0.4,0.2105263157894736,0.7157894736842105,2PN,,0.9385721533593872,,False
0.4,0.2105263157894736,0.8,0PN,0.4195469547317905,1.145409540917775,0.7258625861859844,True
0.4,0.2105263157894736,0.8,1PN,,0.8573807380374867,,False
0.4,0.2105263157894736,0.8,2PN,,0.9541904190055832,,False
0.4,0.2947368421052632,-0.8,0PN,4.06782347246747,3.440560746194844,-0.627262726272626,False
0.4,0.2947368421052632,-0.8,1PN,1.7099876888891128,1.9108077708973128,0.2008200820082,True
0.4,0.2947368421052632,-0.8,2PN,2.201236813801604,1.5099676868889125,-0.6912691269126916,False
0.4,0.2947368421052632,-0.7157894736842105,0PN,3.5174909153524303,3.002239390199914,-0.5152515251525163,False
0.4,0.2947368421052632,-0.7157894736842105,1PN,1.3652756938302777,1.7357127375346484,0.3704370437043707,True
0.4,0.2947368421052632,-0.7157894736842105,2PN,1.951734339694864,1.4020793741983142,-0.5496549654965499,False
0.4,0.2947368421052632,-0.6315789473684211,0PN,3.03564998204414,2.670813498395776,-0.36483648364836396,False
0.4,0.2947368421052632,-0.6315789473684211,1PN,1.0850549225381898,1.5947058876346998,0.50965096509651,True
0.4,0.2947368421052632,-0.6315789473684211,2PN,1.7315195690028369,1.3170781248584222,-0.41444144414441464,False
0.4,0.2947368421052632,-0.5473684210526316,0PN,2.602566114702168,2.403346192709968,-0.19921992199220018,False
0.4,0.2947368421052632,-0.5473684210526316,1PN,0.84559041713241,1.4704529033810347,0.6248624862486247,True
0.4,0.2947368421052632,-0.5473684210526316,2PN,1.5224581039010872,1.239229781068803,-0.28322832283228405,False
0.4,0.2947368421052632,-0.4631578947368421,0PN,2.2192536228320376,2.1864503425040045,-0.032803280328033146,False
0.4,0.2947368421052632,-0.4631578947368421,1PN,0.6470964071104657,1.364768174287183,0.7176717671767172,True
0.4,0.2947368421052632,-0.4631578947368421,2PN,1.3279644939191462,1.1727489723669908,-0.15521552155215534,False
0.4,0.2947368421052632,-0.3789473684210527,0PN,1.879263991660995,2.008076872949124,0.12881288128812907,True
0.4,0.2947368421052632,-0.3789473684210527,1PN,0.4807241376755957,1.2736034256043889,0.7928792879287931,True
0.4,0.2947368421052632,-0.3789473684210527,2PN,1.1551915844202707,1.1167877440362322,-0.038403840384038546,False
0.4,0.2947368421052632,-0.2947368421052632,0PN,1.5777855307992603,1.8586136136075413,0.280828082808281,True
0.4,0.2947368421052632,-0.2947368421052632,1PN,0.3424619984460251,1.196147366982879,0.853685368536854,True
0.4,0.2947368421052632,-0.2947368421052632,2PN,0.9905268049266732,1.0689346457107516,0.07840784078407836,True
0.4,0.2947368421052632,-0.2105263157894737,0PN,1.3099605274569766,1.7332028516893998,0.42324232423242325,True
0.4,0.2947368421052632,-0.2105263157894737,1PN,0.2258521166158922,1.1291424456487955,0.9032903290329033,True
0.4,0.2947368421052632,-0.2105263157894737,2PN,0.8339129226964999,1.029932524656696,0.19601960196019608,True
0.4,0.2947368421052632,-0.1263157894736842,0PN,1.0709112536930796,1.626166779245635,0.5552555255525553,True
0.4,0.2947368421052632,-0.1263157894736842,1PN,0.1284170042681367,1.0725114137090817,0.9440944094409449,True
0.4,0.2947368421052632,-0.1263157894736842,2PN,0.6820723698046907,0.9973038929570056,0.31523152315231495,True
0.4,0.2947368421052632,-0.0421052631578947,0PN,0.8581739922161944,1.5350416789848709,0.6768676867686765,True
0.4,0.2947368421052632,-0.0421052631578947,1PN,0.0460927840953822,1.0245906338803603,0.9784978497849781,True
0.4,0.2947368421052632,-0.0421052631578947,2PN,0.5341415889758698,0.971785353352308,0.43764376437643815,True
0.4,0.2947368421052632,0.0421052631578946,0PN,0.667607232286028,1.458086280190818,0.7904790479047901,True
0.4,0.2947368421052632,0.0421052631578946,1PN,0.0228618146186629,0.983638835446344,0.9607770208276811,True
0.4,0.2947368421052632,0.0421052631578946,2PN,0.3899794695097496,0.950835555118311,0.5608560856085614,True
0.4,0.2947368421052632,0.1263157894736841,0PN,0.4968478583511695,1.3921373873040643,0.8952895289528948,True
0.4,0.2947368421052632,0.1263157894736841,1PN,0.081609987433409,0.9496931428796218,0.8680831554462128,True
0.4,0.2947368421052632,0.1263157894736841,2PN,0.24802297586292,0.9360917827436088,0.6880688068806888,True
0.4,0.2947368421052632,0.2105263157894736,0PN,0.3425331259603021,1.3362324958972955,0.9936993699369934,True
0.4,0.2947368421052632,0.2105263157894736,1PN,0.1311142387761714,0.9209909717448808,0.7898767329687093,True
0.4,0.2947368421052632,0.2105263157894736,2PN,0.1073096036080665,0.924991371784885,0.8176817681768185,True
0.4,0.2947368421052632,0.2947368421052632,0PN,0.2029710810476244,1.28867965190471,1.0857085708570855,True
0.4,0.2947368421052632,0.2947368421052632,1PN,0.1746666827287528,0.8990406880083208,0.724374005279568,True
0.4,0.2947368421052632,0.2947368421052632,2PN,0.0330525213126113,0.9190426882083402,0.885990166895729,True
0.4,0.2947368421052632,0.3789473684210525,0PN,0.0756572073249914,1.2485744990541647,1.1729172917291733,True
0.4,0.2947368421052632,0.3789473684210525,1PN,0.2123715955552958,0.8805376953737971,0.6681660998185013,True
0.4,0.2947368421052632,0.3789473684210525,2PN,0.1723675951552561,0.9165412957338326,0.7441737005785765,True
0.4,0.2947368421052632,0.463157894736842,0PN,0.0419266454809346,1.215799127096323,1.1738724816153885,True
0.4,0.2947368421052632,0.463157894736842,1PN,0.2491473675531414,0.8677643236159751,0.6186169560628337,True
0.4,0.2947368421052632,0.463157894736842,2PN,0.3123536881852047,0.9181693641200256,0.6058156759348209,True
0.4,0.2947368421052632,0.5473684210526315,0PN,0.1449198045803408,1.1928139687969974,1.0478941642166566,True
0.4,0.2947368421052632,0.5473684210526315,1PN,0.2817334859484779,0.8631810055006675,0.5814475195521895,True
0.4,0.2947368421052632,0.5473684210526315,2PN,0.4217474873486173,0.9271874061407316,0.5054399187921144,True
0.4,0.2947368421052632,0.631578947368421,0PN,0.24686498154818,1.1708767926292376,0.9240118110810576,True
0.4,0.2947368421052632,0.631578947368421,1PN,0.3332736224122659,0.8564453494849236,0.5231717270726577,True
0.4,0.2947368421052632,0.631578947368421,2PN,0.5340937044204672,0.9340531102610008,0.3999594058405336,True
0.4,0.2947368421052632,0.7157894736842105,0PN,0.344224485637314,1.152725209332183,0.8085007236948689,True
0.4,0.2947368421052632,0.7157894736842105,1PN,,0.8534952863398839,,False
0.4,0.2947368421052632,0.7157894736842105,2PN,,0.943104247235973,,False
0.4,0.2947368421052632,0.8,0PN,0.4343719279321076,1.1433858478454706,0.7090139199133629,True
0.4,0.2947368421052632,0.8,1PN,,0.8577572849891846,,False
0.4,0.2947368421052632,0.8,2PN,,0.9593674460052865,,False
0.4,0.3789473684210525,-0.8,0PN,3.976351493459093,3.36349020733048,-0.6128612861286129,False
0.4,0.3789473684210525,-0.8,1PN,1.6521190702167687,1.881742032512998,0.22962296229622936,True
0.4,0.3789473684210525,-0.8,2PN,2.152969155225269,1.4985037086806154,-0.6544654465446538,False
0.4,0.3789473684210525,-0.7157894736842105,0PN,3.4368437391410125,2.94399445421252,-0.49284928492849245,False
0.4,0.3789473684210525,-0.7157894736842105,1PN,1.317431797946893,1.7118712418912874,0.39443944394439434,True
0.4,0.3789473684210525,-0.7157894736842105,2PN,1.9062906838354807,1.393439398706969,-0.5128512851285116,False
0.4,0.3789473684210525,-0.6315789473684211,0PN,2.957558686461911,2.6191248430775724,-0.3384338433843386,False
0.4,0.3789473684210525,-0.6315789473684211,1PN,1.038166747267992,1.5686197925725225,0.5304530453045304,True
0.4,0.3789473684210525,-0.6315789473684211,2PN,1.6806309936926347,1.3037933099242576,-0.3768376837683771,False
0.4,0.3789473684210525,-0.5473684210526316,0PN,2.539439902946766,2.3674227012265936,-0.17201720172017243,False
0.4,0.3789473684210525,-0.5473684210526316,1PN,0.8136673256890399,1.4545314120976809,0.640864086408641,True
0.4,0.3789473684210525,-0.5473684210526316,2PN,1.4793338923457051,1.234509409897461,-0.24482448244824417,False
0.4,0.3789473684210525,-0.4631578947368421,0PN,2.163651429423089,2.1572507893590824,-0.006400640064006424,False
0.4,0.3789473684210525,-0.4631578947368421,1PN,0.6202970939895449,1.3507701412942756,0.7304730473047307,True
0.4,0.3789473684210525,-0.4631578947368421,2PN,1.2891639806782136,1.1691519794780936,-0.12001200120012001,False
0.4,0.3789473684210525,-0.3789473684210527,0PN,1.8303538103267765,1.9839691718629304,0.15361536153615396,True
0.4,0.3789473684210525,-0.3789473684210527,1PN,0.4590166766134049,1.2622970046462083,0.8032803280328034,True
0.4,0.3789473684210525,-0.3789473684210527,2PN,1.1174825231980638,1.1142822031660606,-0.003200320032003212,False
0.4,0.3789473684210525,-0.2947368421052632,0PN,1.5347355868821233,1.838765989922427,0.3040304030403036,True
0.4,0.3789473684210525,-0.2947368421052632,1PN,0.3242145347769125,1.186700783401775,0.8624862486248626,True
0.4,0.3789473684210525,-0.2947368421052632,2PN,0.9538775010735424,1.0682889422176562,0.11441144114411383,True
0.4,0.3789473684210525,-0.2105263157894737,0PN,1.2711334256156492,1.7159779100640948,0.4448444844484456,True
0.4,0.3789473684210525,-0.2105263157894737,1PN,0.2110274150145894,1.1215184641195002,0.9104910491049107,True
0.4,0.3789473684210525,-0.2105263157894737,2PN,0.7966859808711755,1.030309343207409,0.2336233623362336,True
0.4,0.3789473684210525,-0.1263157894736842,0PN,1.0370503041655184,1.6123078299180935,0.5752575257525752,True
0.4,0.3789473684210525,-0.1263157894736842,1PN,0.1161582149565978,1.0658531844535473,0.9496949694969494,True
0.4,0.3789473684210525,-0.1263157894736842,2PN,0.6450111002451262,0.9986464637814798,0.3536353635363536,True
0.4,0.3789473684210525,-0.0421052631578947,0PN,0.8276527390362607,1.5237223459969562,0.6960696069606955,True
0.4,0.3789473684210525,-0.0421052631578947,1PN,0.0363736111234689,1.0188718609484515,0.9824982498249826,True
0.4,0.3789473684210525,-0.0421052631578947,2PN,0.4972196957319297,0.9732673004924064,0.4760476047604767,True
0.4,0.3789473684210525,0.0421052631578946,0PN,0.6403923227296264,1.4484731308104344,0.808080808080808,True
0.4,0.3789473684210525,0.0421052631578946,1PN,0.0308748039830453,0.978826166113965,0.9479513621309197,True
0.4,0.3789473684210525,0.0421052631578946,2PN,0.3523635198493382,0.9532236058579392,0.600860086008601,True
0.4,0.3789473684210525,0.1263157894736841,0PN,0.4721106155571362,1.383401744670048,0.9112911291129118,True
0.4,0.3789473684210525,0.1263157894736841,1PN,0.0887454700514243,0.9457579802936098,0.8570125102421855,True
0.4,0.3789473684210525,0.1263157894736841,2PN,0.2096843729328736,0.9385572602216024,0.7288728872887288,True
0.4,0.3789473684210525,0.2105263157894736,0PN,0.3202376672550375,1.329138557344046,1.0089008900890084,True
0.4,0.3789473684210525,0.2105263157894736,1PN,0.13740809732142,0.9186975132396356,0.7812894159182155,True
0.4,0.3789473684210525,0.2105263157894736,2PN,0.0690125447427858,0.9290985533436462,0.8600860086008604,True
0.4,0.3789473684210525,0.2947368421052632,0PN,0.1822918330721981,1.2824018440732985,1.1001100110011004,True
0.4,0.3789473684210525,0.2947368421052632,1PN,0.1793443305441631,0.8967632802169128,0.7174189496727497,True
0.4,0.3789473684210525,0.2947368421052632,2PN,0.0713335294640558,0.9231659204809396,0.8518323910168838,True
0.4,0.3789473684210525,0.3789473684210525,0PN,0.0565644953421733,1.2438832272153606,1.1873187318731873,True
0.4,0.3789473684210525,0.3789473684210525,1PN,0.217862947402101,0.8790467435669962,0.6611837961648952,True
0.4,0.3789473684210525,0.3789473684210525,2PN,0.2106622273300935,0.920650903983038,0.7099886766529444,True
0.4,0.3789473684210525,0.463157894736842,0PN,0.0586731232776078,1.211053849419662,1.1523807261420542,True
0.4,0.3789473684210525,0.463157894736842,1PN,0.2538926452298029,0.8662193659713169,0.612326720741514,True
0.4,0.3789473684210525,0.463157894736842,2PN,0.3427015261178918,0.9222249665313726,0.5795234404134808,True
0.4,0.3789473684210525,0.5473684210526315,0PN,0.1659458718258353,1.1845891816795149,1.0186433098536796,True
0.4,0.3789473684210525,0.5473684210526315,1PN,0.2931585930979627,0.857356458407188,0.5641978653092252,True
0.4,0.3789473684210525,0.5473684210526315,2PN,0.4531745946981225,0.9269634191032576,0.47378882440513514,True
0.4,0.3789473684210525,0.631578947368421,0PN,0.2622039112926697,1.1675390630047606,0.9053351517120909,True
0.4,0.3789473684210525,0.631578947368421,1PN,0.3446121521167513,0.8563079398924489,0.5116957877756976,True
0.4,0.3789473684210525,0.631578947368421,2PN,0.5614338342849687,0.9387161807165314,0.37728234643156267,True
0.4,0.3789473684210525,0.7157894736842105,0PN,0.3596809732265007,1.150070001871009,0.7903890286445083,True
0.4,0.3789473684210525,0.7157894736842105,1PN,,0.8532403189027122,,False
0.4,0.3789473684210525,0.7157894736842105,2PN,,0.9484498398548076,,False
0.4,0.3789473684210525,0.8,0PN,0.4499869762049417,1.1413721597086504,0.6913851835037086,True
0.4,0.3789473684210525,0.8,1PN,,0.8573437568683664,,False
0.4,0.3789473684210525,0.8,2PN,,0.9645544779404736,,False
0.4,0.463157894736842,-0.8,0PN,3.887717497208444,3.2900577312318458,-0.5976597659765983,False
0.4,0.463157894736842,-0.8,1PN,1.5962883542941515,1.8547141968784109,0.2584258425842594,True
0.4,0.463157894736842,-0.8,2PN,2.1051392393826607,1.4882775532140444,-0.6168616861686163,False
0.4,0.463157894736842,-0.7157894736842105,0PN,3.358237977366288,2.8885910126698184,-0.4696469646964694,False
0.4,0.463157894736842,-0.7157894736842105,1PN,1.2708292364922005,1.6892710806766185,0.418441844184418,True
0.4,0.463157894736842,-0.7157894736842105,2PN,1.8604882023887896,1.3852406776363142,-0.47524752475247545,False
0.4,0.463157894736842,-0.6315789473684211,0PN,2.888090856457122,2.5760596533368094,-0.31203120312031274,False
0.4,0.463157894736842,-0.6315789473684211,1PN,1.0007021175832342,1.550357083079784,0.5496549654965497,True
0.4,0.463157894736842,-0.6315789473684211,2PN,1.6367657239438698,1.297531800551531,-0.3392339233923387,False
0.4,0.463157894736842,-0.5473684210526316,0PN,2.47168725385786,2.3268727724097147,-0.14481448144814513,False
0.4,0.463157894736842,-0.5473684210526316,1PN,0.7755176368961632,1.43238332346482,0.6568656865686568,True
0.4,0.463157894736842,-0.5473684210526316,2PN,1.4299830834408178,1.222762361368611,-0.20722072207220688,False
0.4,0.463157894736842,-0.4631578947368421,0PN,2.103382997475144,2.1233849976751635,0.02000200020001941,True
0.4,0.463157894736842,-0.4631578947368421,1PN,0.588031462321629,1.3313057897543716,0.7432743274327427,True
0.4,0.463157894736842,-0.4631578947368421,2PN,1.2448971488902858,1.1600886680422002,-0.08480848084808557,False
0.4,0.463157894736842,-0.3789473684210527,0PN,1.7759764928047177,1.954394334588896,0.1784178417841784,True
0.4,0.463157894736842,-0.3789473684210527,1PN,0.4310419993553727,1.244723367492186,0.8136813681368134,True
0.4,0.463157894736842,-0.3789473684210527,2PN,1.0735062457800146,1.1063095261080478,0.032803280328033146,True
0.4,0.463157894736842,-0.2947368421052632,0PN,1.485434162052398,1.8134669653327256,0.32803280328032747,True
0.4,0.463157894736842,-0.2947368421052632,1PN,0.2997155901952117,1.171002718908083,0.8712871287128712,True
0.4,0.463157894736842,-0.2947368421052632,2PN,0.9101766362998224,1.0613917578119736,0.15121512151215122,True
0.4,0.463157894736842,-0.2105263157894737,0PN,1.2276790533010171,1.6941256979654833,0.46644664466446617,True
0.4,0.463157894736842,-0.2105263157894737,1PN,0.1899752829239789,1.107667052100897,0.9176917691769182,True
0.4,0.463157894736842,-0.2105263157894737,2PN,0.7532316085565425,1.0236586512608126,0.2704270427042701,True
0.4,0.463157894736842,-0.1263157894736842,0PN,0.997836420581395,1.5922958665259896,0.5944594459445947,True
0.4,0.463157894736842,-0.1263157894736842,1PN,0.0977464115804949,1.0538420211414508,0.9560956095609559,True
0.4,0.463157894736842,-0.1263157894736842,2PN,0.6017968166209995,0.9930359405333906,0.39123912391239113,True
0.4,0.463157894736842,-0.0421052631578947,0PN,0.7918628598652684,1.506334307009983,0.7144714471447147,True
0.4,0.463157894736842,-0.0421052631578947,1PN,0.0197856521444959,1.007884462025484,0.9880988098809882,True
0.4,0.463157894736842,-0.0421052631578947,2PN,0.4542290964889308,0.9686805416334452,0.5144514451445144,True
0.4,0.463157894736842,0.0421052631578946,0PN,0.6080202507444845,1.4329027389933089,0.8248824882488244,True
0.4,0.463157894736842,0.0421052631578946,1PN,0.0456451157921691,0.9688563343528448,0.9232112185606757,True
0.4,0.463157894736842,0.0421052631578946,2PN,0.3087903277521846,0.9496544141608254,0.6408640864086408,True
0.4,0.463157894736842,0.1263157894736841,0PN,0.4423405848632256,1.3696333141361534,0.9272927292729278,True
0.4,0.463157894736842,0.1263157894736841,1PN,0.1009137405693176,0.9367900298077204,0.8358762892384028,True
0.4,0.463157894736842,0.1263157894736841,2PN,0.1663129821029501,0.9359899497997196,0.7696769676967695,True
0.4,0.463157894736842,0.2105263157894736,0PN,0.2988508543355466,1.32215318456857,1.0233023302330233,True
0.4,0.463157894736842,0.2105263157894736,1PN,0.1427933100808949,0.9157125405041636,0.7729192304232687,True
0.4,0.463157894736842,0.2105263157894736,2PN,0.0316241316632797,0.93251422067218,0.9008900890089003,True
0.4,0.463157894736842,0.2947368421052632,0PN,0.1625000786646286,1.277011529809743,1.1145114511451144,True
0.4,0.463157894736842,0.2947368421052632,1PN,0.1847346448077185,0.8945732859853606,0.7098386411776421,True
0.4,0.463157894736842,0.2947368421052632,2PN,0.1087270440476424,0.9265764863053928,0.8178494422577504,True
0.4,0.463157894736842,0.3789473684210525,0PN,0.0383330235923224,1.2392531156015236,1.2009200920092011,True
0.4,0.463157894736842,0.3789473684210525,1PN,0.2224930590159379,0.8776169519851624,0.6551238929692245,True
0.4,0.463157894736842,0.3789473684210525,2PN,0.2488956992799647,0.9256217524652106,0.6767260531852459,True
0.4,0.463157894736842,0.463157894736842,0PN,0.0761773542873167,1.2071509785459669,1.1309736242586501,True
0.4,0.463157894736842,0.463157894736842,1PN,0.2593956761195,0.8655168151296251,0.6061211390101251,True
0.4,0.463157894736842,0.463157894736842,2PN,0.3698067172236103,0.9271229757456864,0.5573162585220761,True
0.4,0.463157894736842,0.5473684210526315,0PN,0.1819481007958816,1.1813882328374825,0.9994401320416009,True
0.4,0.463157894736842,0.5473684210526315,1PN,0.2995598619719994,0.8565557495891567,0.5569958876171572,True
0.4,0.463157894736842,0.5473684210526315,2PN,0.4795778637721795,0.9317632703412326,0.45218540656905315,True
0.4,0.463157894736842,0.631578947368421,0PN,0.2775226649907467,1.1650215894346956,0.8874989244439488,True
0.4,0.463157894736842,0.631578947368421,1PN,0.3591308258068282,0.8561907063463869,0.49705988053955874,True
0.4,0.463157894736842,0.631578947368421,2PN,0.5871536280870564,0.9441995072264748,0.35704587913941843,True
0.4,0.463157894736842,0.7157894736842105,0PN,0.3743279319215777,1.1482243233039449,0.7738963913823671,True
0.4,0.463157894736842,0.7157894736842105,1PN,,0.8537948803596511,,False
0.4,0.463157894736842,0.7157894736842105,2PN,,0.9538048813597508,,False
0.4,0.463157894736842,0.8,0PN,0.4655952401912504,1.139365255858355,0.6737700156671045,True
0.4,0.463157894736842,0.8,1PN,,0.8577370930420729,,False
0.4,0.463157894736842,0.8,2PN,,0.9697482941621844,,False
0.4,0.5473684210526315,-0.8,0PN,3.801099177168733,3.221041171368152,-0.5800580058005806,False
0.4,0.5473684210526315,-0.8,1PN,1.5416732345744726,1.8281018774387587,0.28642864286428615,True
0.4,0.5473684210526315,-0.8,2PN,2.057724839734988,1.4776668339344083,-0.5800580058005798,False
0.4,0.5473684210526315,-0.7157894736842105,0PN,3.2816040749486994,2.8359595104922537,-0.44564456445644574,False
0.4,0.5473684210526315,-0.7157894736842105,1PN,1.2261985343946442,1.6678426988110857,0.4416441644164415,True
0.4,0.5473684210526315,-0.7157894736842105,2PN,1.8158575002912336,1.377413655906795,-0.4384438443844385,False
0.4,0.5473684210526315,-0.6315789473684211,0PN,2.820587535220889,2.534958972364604,-0.28562856285628513,False
0.4,0.5473684210526315,-0.6315789473684211,1PN,0.9644019166590332,1.5324587223396011,0.5680568056805679,True
0.4,0.5473684210526315,-0.6315789473684211,2PN,1.5932648029476613,1.292434719939361,-0.30083008300830016,False
0.4,0.5473684210526315,-0.5473684210526316,0PN,2.412474043749231,2.293262122557112,-0.11921192119211899,False
0.4,0.5473684210526315,-0.5473684210526316,1PN,0.7451073070755636,1.4171745137962364,0.6720672067206728,True
0.4,0.5473684210526315,-0.5473684210526316,2PN,1.3883716335082077,1.2195547518200385,-0.16881688168816922,False
0.4,0.5473684210526315,-0.4631578947368421,0PN,2.050829371560931,2.0964339320169763,0.04560456045604511,True
0.4,0.5473684210526315,-0.4631578947368421,1PN,0.5634806366874439,1.3187561642401993,0.7552755275527554,True
0.4,0.5473684210526315,-0.4631578947368421,2PN,1.207545043128088,1.1571400026240375,-0.05040504050405059,False
0.4,0.5473684210526315,-0.3789473684210527,0PN,1.729249888230524,1.932470210262728,0.20322032203220397,True
0.4,0.5473684210526315,-0.3789473684210527,1PN,0.4107180350452051,1.23480044328603,0.8240824082408249,True
0.4,0.5473684210526315,-0.3789473684210527,2PN,1.0363806013018309,1.1051874819899004,0.0688068806880695,True
0.4,0.5473684210526315,-0.2947368421052632,0PN,1.4444915414949966,1.794926584999347,0.3504350435043504,True
0.4,0.5473684210526315,-0.2947368421052632,1PN,0.283575449885836,1.1620632986707138,0.8784878487848777,True
0.4,0.5473684210526315,-0.2947368421052632,2PN,0.8732344157824254,1.061253217662613,0.1880188018801876,True
0.4,0.5473684210526315,-0.2105263157894737,0PN,1.1908841477741396,1.6789329526546273,0.48804880488048763,True
0.4,0.5473684210526315,-0.2105263157894737,1PN,0.1763826976291249,1.100475106870049,0.924092409240924,True
0.4,0.5473684210526315,-0.2105263157894737,2PN,0.716436703029665,1.0244675061099726,0.3080308030803076,True
0.4,0.5473684210526315,-0.1263157894736842,0PN,0.965157180306726,1.579618626451341,0.614461446144615,True
0.4,0.5473684210526315,-0.1263157894736842,1PN,0.0866693315218474,1.0475654211308083,0.9608960896089609,True
0.4,0.5473684210526315,-0.1263157894736842,2PN,0.5651171763063263,0.994760140602756,0.4296429642964297,True
0.4,0.5473684210526315,-0.0421052631578947,0PN,0.7632608165383798,1.4953340238591126,0.7320732073207328,True
0.4,0.5473684210526315,-0.0421052631578947,1PN,0.0103855290096275,1.0024847389306195,0.992099209920992,True
0.4,0.5473684210526315,-0.0421052631578947,2PN,0.4168261730740337,0.9712816186185876,0.554455445544554,True
0.4,0.5473684210526315,0.0421052631578946,0PN,0.5818761800719452,1.4235603484887864,0.8416841684168412,True
0.4,0.5473684210526315,0.0421052631578946,1PN,0.0533873462806901,0.9651145039043278,0.9117271576236378,True
