PN_order,method,degree,sigma_power,holdout_cut,a_known_min,a_known_max,n_train,n_hidden,status,error,n_eval,nrmse_Ebind,nrmse_chi,nrmse_S,bias_S,max_abs_residual_S,stability_score
2PN,Taylor,4,3.0,11.0,10.0,19.526709393040502,2493,414,success,,2000,3.003002865644583e-05,0.004480555053600398,0.004640253296515919,-0.00019518889934327444,0.0005217827202113057,0.009150838378772763
2PN,Taylor,4,4.0,11.0,10.0,19.526709393040502,2493,414,success,,2000,2.636288869954898e-05,0.003841673478095567,0.003977160875105714,-0.00016578233862206648,0.00045263995919064826,0.007845197241900831
2PN,Taylor,2,1.0,12.0,10.0,19.526709393040502,2115,792,success,,2000,0.030765433513664703,0.2173306428455638,0.22210898988461808,-0.020737777080045445,0.04677786009956897,0.4702050662438466
2PN,Taylor,2,2.0,12.0,10.0,19.526709393040502,2115,792,success,,2000,0.028350186317321707,0.196638083322278,0.20068952472626725,-0.018565185727222364,0.04284973271919057,0.42567779436586695
2PN,Taylor,2,3.0,12.0,10.0,19.526709393040502,2115,792,success,,2000,0.02613383262163097,0.17798317500395738,0.18142408951085004,-0.016630059844993737,0.03925039517823237,0.38554109713643836
2PN,Taylor,2,4.0,12.0,10.0,19.526709393040502,2115,792,success,,2000,0.024094186267102177,0.16111722073418472,0.16404363398429836,-0.014901630227140122,0.03594476962139126,0.34925504098558524
2PN,Taylor,3,1.0,12.0,10.0,19.526709393040502,2115,792,success,,2000,0.0008207984354541184,0.04026209660097987,0.040127209484408205,0.003430306734252233,0.009729739997961673,0.0812101045208422
2PN,Taylor,3,2.0,12.0,10.0,19.526709393040502,2115,792,success,,2000,0.0007545384178376391,0.03661237309686873,0.03647371445219332,0.0030923079069471006,0.008932469232913576,0.07384062596689969
2PN,Taylor,3,3.0,12.0,10.0,19.526709393040502,2115,792,success,,2000,0.0006937602838994998,0.03330093168695669,0.033160819054870616,0.0027887653750718446,0.008200298403245654,0.06715551102572681
2PN,Taylor,3,4.0,12.0,10.0,19.526709393040502,2115,792,success,,2000,0.0006379586204944257,0.030293561639601695,0.03015382892886088,0.0025158536618235202,0.007527541574210872,0.061085349188957
2PN,Taylor,4,1.0,12.0,10.0,19.526709393040502,2115,792,success,,2000,4.619802258571333e-05,0.007645863181631101,0.0076003907697447075,-0.0005984280544792196,0.002063496188622338,0.015292451973961521
2PN,Taylor,4,2.0,12.0,10.0,19.526709393040502,2115,792,success,,2000,4.281972229232182e-05,0.006970983108855538,0.006926899817700015,-0.0005415988489518888,0.001895124376797952,0.013940702648847874
2PN,Taylor,4,3.0,12.0,10.0,19.526709393040502,2115,792,success,,2000,3.9693933411157104e-05,0.006356514638315405,0.006314016653544749,-0.0004903055916361936,0.0017404912065490663,0.01271022522527131
2PN,Taylor,4,4.0,12.0,10.0,19.526709393040502,2115,792,success,,2000,3.680065387558228e-05,0.005796832556596223,0.005756056877179468,-0.0004439815649195076,0.0015984475553167954,0.011589690087651273
2PN,Taylor,2,1.0,13.0,10.0,19.526709393040502,1767,1140,success,,2000,0.028672182239112734,0.20506602294913093,0.20174720818740433,-0.02768555240107406,0.07327821533421819,0.435485413375648
2PN,Taylor,2,2.0,13.0,10.0,19.526709393040502,1767,1140,success,,2000,0.027299993670855217,0.19277187317942351,0.18941580264771748,-0.025808485017556258,0.0693904745490741,0.4094876694979962
2PN,Taylor,2,3.0,13.0,10.0,19.526709393040502,1767,1140,success,,2000,0.025996644330772756,0.1812388578317269,0.17787361793336093,-0.024066818453241056,0.06570795809811081,0.3851091200958606
2PN,Taylor,2,4.0,13.0,10.0,19.526709393040502,1767,1140,success,,2000,0.02475643668229271,0.17040016548942344,0.16704918836626667,-0.022447567518910708,0.06221435701429634,0.36220579053798285
2PN,Taylor,3,1.0,13.0,10.0,19.526709393040502,1767,1140,success,,2000,0.0009025644170744259,0.044153121711725085,0.04207696450199659,0.005217423577912799,0.017626175019612944,0.0871326506307961
2PN,Taylor,3,2.0,13.0,10.0,19.526709393040502,1767,1140,success,,2000,0.0008576629726554007,0.04163288135631252,0.03966282353441574,0.00488947363149314,0.01671918127675731,0.08215336786338366
2PN,Taylor,3,3.0,13.0,10.0,19.526709393040502,1767,1140,success,,2000,0.0008150470525856932,0.03925949392306891,0.03739031395084444,0.0045830190635066355,0.015858506037583098,0.07746485492649904
2PN,Taylor,3,4.0,13.0,10.0,19.526709393040502,1767,1140,success,,2000,0.000774580366066665,0.037023280038401385,0.03525002149225059,0.0042964575414236325,0.015041506416409334,0.07304788189671864
2PN,Taylor,4,1.0,13.0,10.0,19.526709393040502,1767,1140,success,,2000,5.5856798623300854e-05,0.009744146362829758,0.00926094617527822,-0.0010483778208716528,0.004358982373638298,0.01906094933673128
2PN,Taylor,4,2.0,13.0,10.0,19.526709393040502,1767,1140,success,,2000,5.3358380978566524e-05,0.0092025428928876,0.008743485923183409,-0.0009851584980962054,0.004135084269732303,0.017999387197049577
2PN,Taylor,4,3.0,13.0,10.0,19.526709393040502,1767,1140,success,,2000,5.097409268403623e-05,0.008691448855540115,0.008255390447824277,-0.0009258660312448396,0.003922680554191871,0.01699781339604843
2PN,Taylor,4,4.0,13.0,10.0,19.526709393040502,1767,1140,success,,2000,4.869828242162309e-05,0.008209051042840752,0.007794896816710779,-0.0008702390146421219,0.003721155465452597,0.016052646141973152
2PN,Taylor,2,1.0,14.0,10.0,19.526709393040502,1445,1462,success,,2000,0.02793536730268073,0.20225705498078958,0.19096150366295822,-0.03469563160714988,0.10367240806236211,0.42115392594642853
2PN,Taylor,2,2.0,14.0,10.0,19.526709393040502,1445,1462,success,,2000,0.027130365677976373,0.19475490516286648,0.18369143597180038,-0.03321036275366048,0.10025156945780189,0.40557670681264324
2PN,Taylor,2,3.0,14.0,10.0,19.526709393040502,1445,1462,success,,2000,0.026349617860992443,0.18753927307164284,0.17671200147614324,-0.0317939297005326,0.09694321187406452,0.3906008924087785
2PN,Taylor,2,4.0,14.0,10.0,19.526709393040502,1445,1462,success,,2000,0.02559157960580152,0.1805917291503259,0.17000390380751312,-0.030441460713544123,0.09374045717136781,0.3761872125636405
2PN,Taylor,3,1.0,14.0,10.0,19.526709393040502,1445,1462,success,,2000,0.000997252053571426,0.048740707737605964,0.04424724350045093,0.007207070105597171,0.02774013812915399,0.09398520329162832
2PN,Taylor,3,2.0,14.0,10.0,19.526709393040502,1445,1462,success,,2000,0.0009671274356498671,0.04701963192633978,0.04267639955115151,0.006924511080649122,0.026859530756601302,0.09066315891314117
2PN,Taylor,3,3.0,14.0,10.0,19.526709393040502,1445,1462,success,,2000,0.0009379328233273726,0.04536052317038994,0.04116250677279672,0.006653571826320105,0.026006559579494493,0.08746096276651402
2PN,Taylor,3,4.0,14.0,10.0,19.526709393040502,1445,1462,success,,2000,0.00090963183303727,0.043760711060923316,0.03970309137453983,0.006393677736981999,0.02518018333502603,0.08437343426850041
2PN,Taylor,4,1.0,14.0,10.0,19.526709393040502,1445,1462,success,,2000,6.579370921090746e-05,0.012045454015604301,0.010911744770195856,-0.0016129897637830357,0.007713211098314687,0.023022992495011066
2PN,Taylor,4,2.0,14.0,10.0,19.526709393040502,1445,1462,success,,2000,6.401793831996835e-05,0.011631356144986242,0.010534143125342989,-0.0015524923501659931,0.007468074063289976,0.0222295172086492
2PN,Taylor,4,3.0,14.0,10.0,19.526709393040502,1445,1462,success,,2000,6.229109775120756e-05,0.011231679194112127,0.010169816503868178,-0.0014943392962474835,0.007230723502807734,0.021463786795731514
2PN,Taylor,4,4.0,14.0,10.0,19.526709393040502,1445,1462,success,,2000,6.061167870084836e-05,0.01084588017505527,0.009818258611226753,-0.001438430714034399,0.007000893268486408,0.020724750464982872
2PN,Taylor,2,1.0,15.0,10.0,19.526709393040502,1146,1761,success,,2000,0.027643733863439737,0.20240136602902334,0.18271108239180783,-0.04163804287300972,0.13745307569701204,0.4127561822842709
2PN,Taylor,2,2.0,15.0,10.0,19.526709393040502,1146,1761,success,,2000,0.02718408496511982,0.19796627534474626,0.17857339314723222,-0.04056754848963229,0.13475615520826523,0.4037237534570983
2PN,Taylor,2,3.0,15.0,10.0,19.526709393040502,1146,1761,success,,2000,0.026732406821855004,0.19363097521487427,0.17453440748805873,-0.03952734043896684,0.13211217156276334,0.39489778952478805
2PN,Taylor,2,4.0,15.0,10.0,19.526709393040502,1146,1761,success,,2000,0.026288295254248577,0.189390672767683,0.17058927842783198,-0.03851585144653649,0.1295185859715957,0.38626824644976354
2PN,Taylor,3,1.0,15.0,10.0,19.526709393040502,1146,1761,success,,2000,0.0010919845173236185,0.053365218580896885,0.04594777448437669,0.009337683796778835,0.039941475736094745,0.1004049775825972
2PN,Taylor,3,2.0,15.0,10.0,19.526709393040502,1146,1761,success,,2000,0.0010728218037017309,0.052252307531438884,0.0449845956017769,0.009120254004580313,0.0391947317161776,0.09830972493691752
2PN,Taylor,3,3.0,15.0,10.0,19.526709393040502,1146,1761,success,,2000,0.001054002443589537,0.0511630386890532,0.04404200728759143,0.008908159194349615,0.03846173437170464,0.09625904842023417
2PN,Taylor,3,4.0,15.0,10.0,19.526709393040502,1146,1761,success,,2000,0.0010355175408574154,0.05009675009287416,0.043119429525394326,0.008701228307958915,0.03774213976796226,0.0942516971591259
2PN,Taylor,4,1.0,15.0,10.0,19.526709393040502,1146,1761,success,,2000,7.547463184790125e-05,0.014439143108736714,0.012420422283765659,-0.0022801546209238266,0.012214448698573577,0.026935040024350272
2PN,Taylor,4,2.0,15.0,10.0,19.526709393040502,1146,1761,success,,2000,7.429729704197892e-05,0.014146031725156615,0.012166283032877655,-0.0022294458549249993,0.01198500218715104,0.02638661205507625
2PN,Taylor,4,3.0,15.0,10.0,19.526709393040502,1146,1761,success,,2000,7.313872267862777e-05,0.013858944989870772,0.01191742876599104,-0.0021799049822064463,0.011759864980742663,0.02584951247854044
2PN,Taylor,4,4.0,15.0,10.0,19.526709393040502,1146,1761,success,,2000,7.199852916659783e-05,0.013577742975391664,0.011673734878249234,-0.0021315012381328087,0.011538945128124922,0.025323476382807495
